Year data collection,Placement test score (%),Age,Age of exposure to English,Years studying English,Stay abroad in English speaking country (>= 1 month),Stay abroad (months),Proficiency (self-assessment) speaking,Proficiency (self-assessment) listening,Proficiency (self-assessment) reading,Proficiency (self-assessment) writing,Proficiency (self-assessment),Proficiency (self-assessment) in additional language speaking,Proficiency (self-assessment) in additional language listening,Proficiency (self-assessment) in additional language reading,Proficiency (self-assessment) in additional language writing,Task number,Language certificates (highest level),FatherL1=L1,MotherL1=L1,Parents L1 different,is L1 spoken at home,is Father L1 spoken at home,is Mother L1 spoken at home,Number of languages spoken at home,is English spoken at home,Number of additional foreign languages,French,German,Spanish,Italian,Latin,Chinese,Portuguese,Japanese,Russian,Greek,Arabic,Turkish,Number of additional foreign language(s) not M/F's L1 and home L,Sex: Female,L1: German,Online,unique_word_count,lexical_diversity,sentence_count,avg_words_per_sentence,punctuation_count,gunning_fog_index,lemmatized_freqs_avg,lemmatized_freqs_None_ratio,pos_ratio_n,pos_ratio_v,pos_ratio_j,pos_ratio_r,pos_ratio_i,pos_ratio_p,pos_ratio_c,pos_ratio_d,pos_ratio_m,pos_ratio_u,pos_ratio_a,Proficiency
2017,32.56913605997541,18.604938154556628,5.736625436371086,12.868312718185543,0,0.0,2.263374563628914,2.263374563628914,3.131687281814457,3.131687281814457,2.6975309227216853,1.1580247381773483,1.210699650903131,1.2633745636289138,1.210699650903131,13,3.0263374563628913,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8683127181855431,0,0,66,0.6496399064783437,5,20.622222643596135,14,10.631111132179807,423.17318540980864,0.35356371744917264,0.30343998753674206,0.1796067458943663,0.1319418400296994,0.04569942404654058,0.11769012507317836,0.07788714648101636,0.003930963636252442,0.06191662082118783,0.0,0.0,0.0,1
2012,37.14984646704395,14.397013666777633,3.6179179993341997,10.779095667443434,0,0.0,3.3970136667776334,3.0,3.3970136667776334,4.0,3.4485068333888167,2.3970136667776334,2.43820820006658,2.555819133488687,2.555819133488687,13,2.8764164001331602,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6029863332223666,0,0,66,0.47410449478006156,7,18.216394439134064,21,7.112955626631157,372.32444726730057,0.3031923568672786,0.27529743753139907,0.2256155014254498,0.05314524517858974,0.08532218916658105,0.08714806708027893,0.07575097752813077,0.047037342612779996,0.05314524517858974,0.0,0.0,0.0,1
2013,40.69496523396399,16.36478768479061,3.1823938423953053,12.295598460598827,0,0.0,2.295598460598826,2.295598460598826,2.295598460598826,2.295598460598826,2.295598460598826,1.7044015394011738,1.7044015394011738,2.127042463041878,1.986162155161643,13,3.036478768479061,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7044015394011737,0,0,73,0.4623400157356477,13,12.125093338255303,20,4.623335920586889,267.08129465124034,0.3614276578286513,0.2837681409588789,0.24770059518711063,0.0761843855243424,0.07913464821520248,0.08170881085057824,0.052264721694991606,0.046740296368755756,0.033493383136392475,0.00404929398080584,0.0,0.0,1
2012,42.63545017940403,15.0,6.0,9.0,0,0.14302289588925376,2.8546565616611934,2.8546565616611934,3.5697710411074626,3.5697710411074626,3.212213801384328,1.9418626246644775,2.084885520553731,2.084885520553731,1.8848855205537314,13,2.7418626246644773,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1709313123322387,0,0,78,0.37860464163165897,14,14.184236737180317,34,5.112152692470671,466.2007739455522,0.3200128990925373,0.2776776687245953,0.24148371039913813,0.06837544453043927,0.07844747945221776,0.06641006309079249,0.06035050028948911,0.046265993247235584,0.05232555604853892,0.004012472120475081,0.0,0.0,1
2012,33.55997019385855,18.68803576736974,9.89601192245658,8.792023844913158,0,0.0,2.0,2.2079761550868406,3.0,2.1039880775434203,2.3279910581575654,2.0623928465260524,2.0831904620347363,2.2623928465260525,2.041595231017368,13,2.9376071534739476,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10398807754342043,0,0,77,0.4198899622302357,9,19.298514456035093,21,7.295441669143921,508.5965644068251,0.2379434051805951,0.2830375395772377,0.28772184531707173,0.04199001267892848,0.059090805289618714,0.14309895381073887,0.05598668357190467,0.02954540264480931,0.02954540264480931,0.012444610034119081,0.0,0.0,1
2012,35.49606490978507,13.0,6.276304627468115,6.723695372531885,0,0.0,1.9078984575106281,2.092101542489372,2.907898457510628,3.0,2.476974614377657,1.8736812339914977,2.055260925493623,1.892101542489372,1.8736812339914977,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,51,0.39728156137653475,11,11.54407380044363,13,4.452763046274681,727.4293933759108,0.272530924570276,0.484979383619816,0.16261918560753624,0.027163059557575087,0.01852853994919647,0.10127721935436107,0.03705707989839294,0.042813426303978684,0.042813426303978684,0.0,0.0,0.0,1
2012,39.34763763067855,14.454745950922277,6.454745950922277,8.0,0,0.0,4.290949190184455,3.709050809815545,5.290949190184455,4.290949190184455,4.395474595092228,2.8909491901844557,3.090949190184455,3.1491390282213465,3.1491390282213465,13,3.12370854233202,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,105,0.46744695747570386,13,16.762584537426054,28,6.123730596933471,519.8354861767116,0.2953973793011344,0.27565641651101436,0.207874761403073,0.11993292504666439,0.07369048092825933,0.10504611403041815,0.06271126620431762,0.023648559082424633,0.0418075108028784,0.008234411042956278,0.0,0.0,1
2012,40.08416099186741,14.154170720094708,6.0,8.154170720094708,0,0.0,2.8458292799052916,3.0,3.2305528532701944,2.2305528532701944,2.82673374661142,2.0,2.353889429345961,2.3077788586919223,2.0769447146729805,13,2.4,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54,0.41939190881205146,10,12.201085508387093,18,4.436832198373482,523.9598780104022,0.25936943512921795,0.32873293439626833,0.21801305889676853,0.04049970320689163,0.0443783389224692,0.13787032550854306,0.06893516275427153,0.0443783389224692,0.052563946866403324,0.0,0.0,0.0,1
2012,31.037505471955416,15.207501094391084,3.415002188782167,11.792498905608916,0,0.0,3.37749671682675,4.37749671682675,4.0,3.584997811217833,3.834997811217833,2.3584997811217834,2.4339991244871335,2.67549934336535,2.47549934336535,13,3.47549934336535,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7924989056089166,0,0,51,0.45633414490211566,10,10.431112074369091,13,3.67549934336535,433.49896220482213,0.2739211472379625,0.32839283108592654,0.20787957177055283,0.03302078773370481,0.08749247158166884,0.1237648744381483,0.06435268834277752,0.042901792228518296,0.042901792228518296,0.0,0.0,0.0,1
2013,35.22294136027333,17.164353962416524,6.342584150333902,10.821769812082621,0,0.0,2.0,2.0,3.0,3.0,2.5,2.0,2.0,2.3314831699332195,2.1643539624165244,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.16435396241652434,0,0,64,0.40755139827319165,12,13.759786656954788,20,5.4110020608603815,608.2886228349344,0.2767475967802614,0.3004269160610718,0.18773342429852302,0.07717451284133323,0.0848786048296078,0.13580576772737252,0.07047091452644444,0.03395144193184309,0.03908750325735947,0.0,0.0,0.0,1
2012,35.41323280146318,16.0,8.516541001828976,7.483458998171024,0,0.0,2.4834589981710233,3.5165410018289767,3.0,3.0,3.0,2.4066164007315907,2.6066164007315904,2.6066164007315904,2.3033082003657954,13,2.4,True,True,True,True,True,True,1,False,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5165410018289767,0,0,72,0.5322515678986189,7,18.18066514703766,16,6.623691332066744,526.1446853228429,0.2922156416454546,0.30878806859506713,0.2775653689736054,0.045104110582205516,0.06823281215663732,0.08211422311738117,0.06013881410960742,0.045104110582205516,0.03777897424628095,0.007325136335924571,0.0,0.0,1
2012,35.40792122965115,16.11881174859056,4.23762349718112,11.88118825140944,0,0.0,2.88118825140944,2.76237650281888,3.88118825140944,2.88118825140944,3.1014853142618,2.023762349718112,2.1049506011275523,2.728712950845664,2.3524753005637757,13,3.1762376502818883,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,66,0.49856656632277263,7,19.223478922530973,13,7.5493068087033155,536.5525062881676,0.2528457329896122,0.2834590604684734,0.15756193175330208,0.08083809219681093,0.09528380123631003,0.12934094751489758,0.07911618279694774,0.06294856435758556,0.04678094591822338,0.0,0.0,0.0,1
2012,40.27581726468635,14.916419010701105,6.0,8.916419010701105,0,0.0,1.0835809892988946,1.0835809892988946,1.0835809892988946,1.0835809892988946,1.0835809892988946,2.1331352085608843,2.733135208560884,2.716419010701105,2.349851406420663,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,87,0.44904725073264856,16,11.699732820273502,21,4.417819476195573,528.5448453229653,0.260977809054108,0.31417836328106885,0.24115436891080824,0.08067676878518348,0.07189452154189707,0.09849479865537751,0.04868266291350699,0.04868266291350699,0.024341331456753445,0.011041192900013284,0.0,0.0,1
2012,38.64051460078408,16.27155109542478,6.2715510954247815,10.0,0,0.0,1.814653286274344,3.2715510954247815,2.543102190849563,1.814653286274344,2.360989964705758,2.217240876339825,2.6,2.8,2.3629306572548687,13,2.345689780915044,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,54,0.40363158884258005,11,12.358114864633002,16,4.539136497568501,515.3731698342682,0.30443343793489375,0.41292582797801136,0.15282676939205508,0.040202947605411175,0.038511717560317855,0.15160666854283864,0.08040589521082238,0.0293065956815117,0.040202947605411175,0.0,0.0,0.0,1
2012,37.40568300261507,15.392454640209206,6.0,9.392454640209206,0,0.0,2.7849092804184115,2.7849092804184115,2.7849092804184115,2.7849092804184115,2.7849092804184115,1.9494364962928878,2.478490928041841,2.635472784125523,2.1924546402092058,13,2.2430181439163177,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.39245464020920573,0,0,73,0.36641308141317236,11,18.170504502635985,25,6.647702022851885,723.5397239234541,0.22608246960856337,0.3421398452111515,0.21102589610278255,0.020153387014991284,0.07041992104154432,0.13041234804281723,0.07528286752890423,0.05003266700470244,0.030113147011561668,0.0,0.0,0.0,1
2012,35.76227270489245,16.52658402882047,7.053168057640939,9.47341597117953,0,0.0,1.0,1.9468319423590617,1.4734159711795307,1.0,1.355061978384648,2.3159504172922816,2.810633611528188,3.0106336115281875,2.410633611528188,13,2.7159504172922815,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5265840288204692,0,0,54,0.43807638471282284,9,14.048502924191453,18,5.236460072051173,511.07120410010225,0.27753930857982423,0.3870542946019325,0.14820008623058564,0.039648472654260594,0.04907890459493408,0.14884233452777448,0.08904850139778912,0.02957579241639821,0.04940002874352853,0.0,0.0,0.0,1
2016,43.3,17.891069869964568,2.6897288957595125,12.798659025794947,0,0.0,2.4620542208480973,3.075891558303805,4.0,2.4620542208480973,3.0,2.0772325325088588,2.184821688339239,2.4772325325088587,2.2620542208480976,8,2.9531240908126635,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,91,0.45650301094757667,8,23.968019207143023,22,9.587077055318094,341.0247394692586,0.2851293466913609,0.3350209191896569,0.2150572405291424,0.08288033899916848,0.08578489222466071,0.09568857183611852,0.03998789288683814,0.03998789288683814,0.047360193713810554,0.0,0.0,0.0,1
2012,44.06494640946843,16.249347624141752,8.311684530177189,7.937663093964562,0,0.0,3.0,3.0,3.937663093964562,3.0,3.2344157734911407,2.212467381207088,2.4,2.4,2.212467381207088,13,2.437402143621263,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937663093964562,0,0,115,0.40672541832198456,8,38.7413256120371,26,14.349991153871564,473.09073565052944,0.26304932121941094,0.30903468162825126,0.22942177742371295,0.09284870540972906,0.05658720783788582,0.09416568229780169,0.048180321888961375,0.03713948216389157,0.03801746675593999,0.010601847429045498,0.0,0.0,1
2012,45.0,14.389622594613941,6.084433891920913,8.305188702693028,0,0.0,1.305188702693029,2.0,2.694811297306971,2.694811297306971,2.173702824326743,1.9389622594613942,2.1389622594613944,2.261037740538606,2.061037740538606,13,2.338962259461394,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,77,0.5098738742983367,10,15.460969843910238,20,5.918523519486449,469.6357072264569,0.3622838040544571,0.31403301951925083,0.2259750128936494,0.08604730460975124,0.055488618781387125,0.08443908950251094,0.07559304014908981,0.04221954475125544,0.03779652007454487,0.004423024676710564,0.0,0.0,1
2012,43.14924920193464,14.033132043530848,5.049698065296271,8.983433978234576,0,0.0,3.0331320435308475,3.0165660217654238,4.0,3.9834339782345762,3.508283010882712,2.0033132043530846,2.2033132043530848,2.4,2.2,13,2.1933735912938306,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9834339782345762,0,0,77,0.4047916860652026,13,13.750010378879526,27,5.18093357436518,641.6664513699618,0.26111793136080097,0.38958234256511337,0.23166052844194582,0.05929563392427174,0.015014322524348669,0.11611588528589396,0.04332924118351941,0.029266988875574405,0.04313882714023868,0.0,0.0,0.0,1
2012,33.38808190667619,17.0,3.4893439259788392,13.51065607402116,0,0.0,1.902131214804232,1.902131214804232,1.902131214804232,1.902131214804232,1.902131214804232,2.0587212711174607,2.097868785195768,2.297868785195768,2.2391475140783075,13,2.6391475140783074,True,True,True,True,True,True,1,False,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,63,0.5328594775865103,10,11.395226343881541,27,3.7677342284755575,512.6231257457649,0.37705165893237935,0.32313976028469793,0.21508613864768472,0.04949584854092469,0.05312061836299017,0.16559029010676002,0.039642643701069805,0.04949584854092469,0.036017873879004327,0.0,0.0,0.0,1
2012,41.006385556932486,14.458722888613503,6.541277111386497,7.917445777227005,0,0.0,3.4587228886135026,3.0,4.458722888613503,3.4587228886135026,3.594042166460127,1.8,2.016510844554599,1.983489155445401,1.783489155445401,13,2.1247662668318985,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5412771113864974,0,0,59,0.49895940055328153,9,12.679137173125232,22,4.783131079553875,490.54467838747615,0.2531719523349079,0.27901363318761385,0.19725932084961872,0.06382164680621155,0.06538675745731827,0.1313230391534685,0.08754869276897893,0.0379799659535056,0.035865331063567,0.0,0.0,0.0,1
2012,35.45636684095459,15.817453263618166,6.817453263618166,9.0,0,0.36509347276366766,4.0,3.182546736381834,3.182546736381834,4.0,3.591273368190917,1.9634906527236333,2.1269813054472664,2.363490652723633,2.3269813054472666,13,1.8365093472763667,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.18254673638183383,0,0,85,0.47202722729453794,11,15.766574958214006,22,6.019127336819092,433.78041022000406,0.3042235139678073,0.2982054896914831,0.2489901853449582,0.03011736381757185,0.07328740145182158,0.11747406435010088,0.06927538526760546,0.03915802145003359,0.03715201335792552,0.013052673816677851,0.0,0.0,1
2017,34.84738513805506,25.0,10.15715410223747,1.0,0,2.307140982960422,1.7690469943201406,2.538093988640281,2.538093988640281,2.538093988640281,2.345832240060246,2.43095300567986,2.8923812022719435,2.5385718034079154,1.9233342079518032,11,0.2771436068158313,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,49,0.4713380275038187,5,21.20754790811815,25,7.991433444302904,189.43860227367298,0.39580183209774855,0.25311149658218723,0.20528707968298354,0.07153977632295908,0.12130579795261133,0.05054445589036604,0.11741810757037824,0.05482136340295603,0.04199064086518607,0.0,0.0,0.0,1
2012,33.02063062456406,13.0,6.0,7.0,0,0.0,2.0,2.0,2.3221050303814788,2.3221050303814788,2.1610525151907396,1.8,2.0,1.8,1.8,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,47,0.412395575566818,11,10.209808198027632,12,3.7382102819005527,712.0268622485793,0.2507966731241431,0.3892420602556897,0.21792881288113508,0.0065735720486016,0.03964161934706602,0.13207200213840137,0.06274921504489983,0.04621519139566762,0.04621519139566762,0.0,0.0,0.0,1
2012,31.05545183496441,15.959501668149462,4.279335557532617,11.680166110616845,0,0.0,3.6801661106168457,4.3603322212336915,3.6801661106168457,3.6801661106168457,3.850207638271057,2.2080996663701074,2.3441328884934767,2.5441328884934764,2.3441328884934767,13,3.4080996663701075,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,51,0.46806784422906583,10,11.094354804860211,14,4.5707996734134015,433.9872918664887,0.28155240390142816,0.3171098751762168,0.21791898404459348,0.028340254609035193,0.10561518971640915,0.1128324063821626,0.0564162031910813,0.042246075886563636,0.042246075886563636,0.0,0.0,0.0,1
2017,36.630543232113915,22.0,2.553862893672401,16.249686114506645,0,0.0,2.6070980163580924,3.0,3.0,1.8035490081790462,2.6026617561342844,2.3143215869135263,2.3143215869135263,2.3143215869135263,2.3143215869135263,14,3.367807817993901,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8035490081790461,0,1,55,0.47321503306069845,1,117.64258809814855,8,11.420758348782073,287.2214463264211,0.3345688741623959,0.2530123101045709,0.24466969217347503,0.054680833690790076,0.10565504489439236,0.07414331908344939,0.08989918198892086,0.035218348298130774,0.04633821575969421,0.0,0.0,0.0,1
2017,43.62041632641618,17.671527696765757,4.313889212936967,13.35763848382879,0,0.0,2.0,2.328472303234242,3.6569446064684836,3.0,2.746354227425681,2.0,2.0,2.802916618059455,2.7372221574126065,13,2.802916618059455,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6715276967657582,0,0,66,0.44857419161549444,7,20.43898792164091,19,7.6789721282482795,601.0821681960077,0.2734736670635833,0.2674189857775734,0.24805048756369824,0.03591579976185001,0.07237051362705163,0.12873263980948,0.07237051362705163,0.03591579976185001,0.056901040285779955,0.0,0.0,0.0,1
2017,38.3,25.28106814395663,8.88432044318699,12.549593462596205,0,0.0,3.0,3.1570267035989157,3.3140534071978314,2.0,2.867770027699187,2.4710801107967475,2.628106814395663,2.79670147367588,1.8198373850384821,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,131,0.40292055254112014,15,21.50874410006157,54,7.743063849300595,435.4494687674812,0.29686305311504946,0.3122234703548218,0.24755177284151866,0.06044629748522465,0.06332958893553454,0.09767860055883894,0.0715813146969185,0.0178455601005364,0.04682613741276665,0.00825172576138394,0.0,0.0,1
2019,38.40889368413838,18.065011154709477,14.902483267935782,3.097516732064218,0,0.0,2.0,2.01625278867737,2.01625278867737,2.0,2.0081263943386847,3.2292550196192655,3.2292550196192655,3.4097516732064217,3.2130022309418957,14,1.0162527886773698,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,68,0.5003779718297062,3,34.40519206604868,8,12.799674944226453,200.50294009584405,0.33282937089372494,0.22239020970209167,0.2380052448024508,0.04797902079019643,0.11043916119163329,0.09520209792098032,0.09444615426156777,0.03160804203042465,0.06359405589055557,0.01599300693006541,0.0,0.0,1
2012,34.907008438271276,14.78598312345744,5.357196624691488,9.428786498765952,0,0.0,2.642803375308512,2.642803375308512,3.285606750617024,2.642803375308512,2.80350421913564,1.8571213501234047,1.9142427002468096,2.2571213501234046,2.1285606750617023,13,2.414317974814893,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,44,0.4641142408523058,10,9.563847840358788,12,3.567912523432233,534.8942054576462,0.33508786047699163,0.45467918611578456,0.1934940755749628,0.0,0.0,0.09411524707199395,0.027266040694210705,0.03958316568357237,0.05453208138842151,0.0,0.0,0.0,1
2015,43.51577940095107,17.342761852266726,4.671380926133363,10.442873024622212,0,0.0,2.77149209848885,3.4428730246222123,4.442873024622212,4.442873024622212,3.7750277930888716,2.131447629546655,2.377149209848885,2.6428730246222125,2.7542984196977702,13,3.2657238147733274,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,75,0.46276219148789,11,14.648554840950133,20,5.346430953693332,345.4707432014649,0.24376350400696506,0.24991451823782912,0.277024815969818,0.03075507115432029,0.09910008179119195,0.08064703909859974,0.09511338132017708,0.03508369867401864,0.053878668415294276,0.006151014230864022,0.0,0.0,1
2012,36.10065224462858,16.30573673461905,7.8980877551269835,8.407648979492066,0,0.0,2.8980877551269835,3.0,3.0,2.8980877551269835,2.9490438775634917,2.118470204101587,2.33885265307619,2.3592351020507936,2.1388526530761904,13,2.4611473469238097,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.10191224487301642,0,0,69,0.504509499211339,8,17.12739030609127,15,6.104204714270001,528.7076932280012,0.3240685837994227,0.2894229128011063,0.2983979282633477,0.043910420532226976,0.0454545454545454,0.1106929808275613,0.0606060606060606,0.0454545454545454,0.0303030303030303,0.013607390229196674,0.0,0.0,1
2012,36.49962738082468,14.64294586170841,4.607364654271026,10.035581207437385,0,0.0,5.3570541382915895,5.3570541382915895,5.3570541382915895,4.392635345728974,5.115949440150936,2.2,2.2642945861708412,2.535705413829159,2.2,13,3.3499378968041125,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6785270691457947,0,0,55,0.4491292382896743,6,20.19859303112764,12,7.817029297013235,465.9669151351268,0.31048265100696254,0.3219335840122622,0.20200588956198706,0.0388103313758703,0.05026126438116993,0.0776206627517406,0.0776206627517406,0.058215497063805424,0.05137564747116277,0.0,0.0,0.0,1
2017,39.829619760939906,22.680706314154648,6.577445563209135,11.896739249054487,0,0.0,2.525815187736378,2.9483696245272437,4.0,2.525815187736378,3.0,2.956793413020032,3.0516303754727563,3.146467337925481,1.3793478498108973,14,2.969021774716346,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47418481226362175,0,1,104,0.3697384683166235,6,56.488313277959136,29,21.16398027870116,347.34300598107575,0.2849815307529666,0.2707845054857295,0.26171676494772583,0.07423904549512551,0.10109525863972826,0.12025280454598784,0.050974279689884744,0.026171676494772568,0.04242231171150026,0.009921041278044827,0.0,0.0,1
2012,39.101268556683884,15.970465791929627,6.485232895964813,9.485232895964813,0,1.0295342080703727,3.514767104035186,3.514767104035186,3.514767104035186,3.0295342080703724,3.393458880043983,1.8,1.8970465791929627,2.1029534208070375,1.9029534208070373,13,2.485232895964814,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,97,0.4769097145296166,12,17.915619353279805,26,7.248820595113793,425.0046048333912,0.2898437140177789,0.26145612531777,0.2613006024904369,0.05117023697943805,0.10799725532190019,0.08516276610002659,0.06243195876304172,0.03409621100547722,0.02843942964245319,0.01707402597396073,0.0,0.0,1
2016,41.11015401024158,28.752967658063152,26.629451487094727,2.123516170968424,0,0.28087904274210596,1.421318564113159,1.421318564113159,1.421318564113159,1.421318564113159,1.421318564113159,3.003384670080526,3.175296765806315,3.0595604786289474,2.6876483829031574,13,1.140439521371053,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14043952137105298,0,0,94,0.41597241279621294,9,24.531026142404816,22,9.266160585285972,423.59663768276414,0.25583383563452855,0.3267697176665991,0.24638811608915553,0.0439560439560439,0.07056394026497974,0.0989010989010989,0.0769230769230769,0.0329670329670329,0.050315180614141065,0.0109890109890109,0.0,0.0,1
2012,35.91700611240092,15.148430789204374,7.0,8.148430789204374,0,0.0,2.7128923026989065,2.8554707632386878,2.8554707632386878,2.9980492237784686,4.851569210795626,1.4574215394602188,1.7425784605397814,1.5722646183806561,1.5722646183806561,13,2.7148430789204374,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7128923026989064,0,0,66,0.5038598099399748,7,17.578002148224854,22,6.075318137068326,404.9100226795897,0.36446533191133723,0.31363007066681237,0.23914878531021025,0.05488916665120265,0.05488916665120265,0.10893420903273339,0.037662704813137035,0.05488916665120265,0.05404504238153067,0.0,0.0,0.0,1
2015,45.376190862802396,17.982858070725758,6.321905380483838,11.660952690241919,0,0.0,2.0,3.0,2.8304763451209594,2.0,2.45761908628024,1.467809461951616,1.833904730975808,2.033904730975808,1.6678094619516162,13,2.864381076096768,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,68,0.4670767530773232,8,17.544935708116718,18,6.556419151231043,536.3188354143599,0.24442683310848376,0.30912514424321147,0.2397701143180463,0.03091251442432114,0.05786190078082339,0.14594272526334945,0.06182502884864229,0.04349548935039624,0.033785796710406574,0.0,0.0,0.0,1
2017,30.48064699823896,20.05790927689626,12.420907231037397,7.637002045858862,0,0.05790927689626024,3.1158185537925203,3.05790927689626,3.1158185537925203,3.1158185537925203,3.1013412345684555,2.388418144620748,2.388418144620748,2.4,2.388418144620748,13,2.826272169311219,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05790927689626024,0,1,149,0.5267529725745344,2,142.06241871836573,19,55.187414326618644,530.2004957905549,0.2525960503763655,0.27505569913307226,0.2677150865687576,0.07450065330255352,0.05552240455075682,0.09440397843854795,0.06297246988101221,0.028984637702764188,0.0422535211267605,0.026537766847992632,0.0,0.0,1
2012,34.27152794865774,14.165555282147611,6.582777641073806,7.582777641073806,0,0.0,3.0,3.291388820536903,3.291388820536903,2.874166461610708,3.1142360256711283,1.9165555282147613,2.4662221128590445,2.324499876966425,2.2662221128590443,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7086111794630973,0,0,56,0.47865623289060905,7,17.063372498350834,15,6.150458138530173,573.542658297796,0.2504419240109993,0.28529541090827404,0.26551875761659716,0.03955330658335377,0.07440679348062847,0.07812923861934694,0.07440679348062847,0.059329959875030626,0.03955330658335377,0.0,0.0,0.0,1
2012,30.0,16.84782127385977,11.771731910789653,5.076089363070116,0,0.0,3.0,2.076089363070116,4.0,4.0,3.269022340767529,3.146737445850919,3.1543463821579305,3.346737445850919,3.1543463821579305,13,1.8,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,70,0.4299981533242631,9,17.85597370561728,23,6.251466488848707,450.40488829616237,0.27906739933357644,0.3275660412927452,0.2178095297941427,0.03176459690509173,0.09359029751221291,0.07969540779657305,0.06182570060712117,0.04679514875610645,0.04736297982379389,0.0,0.0,0.0,1
2012,38.48251476030938,15.869632314064727,5.826176418752969,10.043455895311757,0,0.0,3.147852925625891,2.3826176418752967,2.956544104688242,2.956544104688242,5.826176418752969,2.756544104688242,2.765235283750594,2.773926462812945,2.5739264628129455,13,2.965235283750594,True,True,True,True,True,True,1,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,71,0.48221838985846466,8,18.10566434771452,27,6.1491566024852435,575.6980503027196,0.28480347059899297,0.28649655742932123,0.23802260161581826,0.015405502235466153,0.10219489288050274,0.059364559834760515,0.1033236174340549,0.04452341987607034,0.045087782152846416,0.0,0.0,0.0,1
